"lane_id","zone_id","lane_number","name","state","road","direction","location_description","lane_type","organization","detector_type","latitude","longitude","bearing","default_speed","interval"
175,913,2,"Lane 2 EB Normal","Northern Virginia","I-66","East","IDS-66 –E-60.2","Normal","VDOT_NOVA","RTMS",38.8687600,-77.3076800,,55,60
176,913,3,"Lane 3 EB Normal","Northern Virginia","I-66","East","IDS-66 –E-60.2","Normal","VDOT_NOVA","RTMS",38.8687600,-77.3076800,,55,60
177,57862,4,"Lane 4 EB HOV","Northern Virginia","I-66","East","IDS-66 –E-60.2","HOV","VDOT_NOVA","RTMS",38.8687600,-77.3076800,,55,60
184,917,1,"Lane 1 WB Shoulder","Northern Virginia","I-66","West","IDS-66-E-60.4","Shoulder","VDOT_NOVA","RTMS",38.8694400,-77.3024700,,55,60
185,57863,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","IDS-66-E-60.4","Normal","VDOT_NOVA","RTMS",38.8694400,-77.3024700,,55,60
186,57863,3,"Lane 3 WB Normal","Northern Virginia","I-66","West","IDS-66-E-60.4","Normal","VDOT_NOVA","RTMS",38.8694400,-77.3024700,,55,60
187,57865,4,"Lane 4 WB HOV","Northern Virginia","I-66","West","IDS-66-E-60.4","HOV","VDOT_NOVA","RTMS",38.8694400,-77.3024700,,55,60
193,1371,1,"Lane 1 EB Normal","Northern Virginia","I-66","East","I-66 NEAR Chain Bridge Rd @ MM 60.72","Normal","VDOT_NOVA","Single Loop",38.8716328,-77.2938723,,55,60
197,1372,1,"Lane 1 WB Normal","Northern Virginia","I-66","West","I-66 NEAR Chain Bridge Rd @ MM 60.72","Normal","VDOT_NOVA","Single Loop",38.8718374,-77.2938952,,55,60
198,1175,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","I-66 NEAR Chain Bridge Rd @ MM 60.72","Normal","VDOT_NOVA","Single Loop",38.8718693,-77.2939118,,55,60
199,1175,3,"Lane 3 WB Normal","Northern Virginia","I-66","West","I-66 NEAR Chain Bridge Rd @ MM 60.72","Normal","VDOT_NOVA","Single Loop",38.8718971,-77.2939269,,55,60
200,1399,4,"Lane 4 WB Normal","Northern Virginia","I-66","West","I-66 NEAR Chain Bridge Rd @ MM 60.72","Normal","VDOT_NOVA","Single Loop",38.8719283,-77.2939424,,55,60
201,57870,1,"Lane 1 EB Shoulder","Northern Virginia","I-66","East","IDS-66-E-61.8","Shoulder","VDOT_NOVA","RTMS",38.8758000,-77.2795000,,55,60
202,57872,2,"Lane 2 EB Normal","Northern Virginia","I-66","East","IDS-66-E-61.8","Normal","VDOT_NOVA","RTMS",38.8758000,-77.2795000,,55,60
203,57872,3,"Lane 3 EB Normal","Northern Virginia","I-66","East","IDS-66-E-61.8","Normal","VDOT_NOVA","RTMS",38.8758000,-77.2795000,,55,60
204,57876,4,"Lane 4 EB HOV","Northern Virginia","I-66","East","IDS-66-E-61.8","HOV","VDOT_NOVA","RTMS",38.8758000,-77.2795000,,55,60
206,57868,1,"Lane 1 EB OnRamp","Northern Virginia","I-66","East","IDS-66-E-62.1","On Ramp","VDOT_NOVA","Radar",38.8764420,-77.2764370,,55,60
207,57875,1,"Lane 1 EB Shoulder","Northern Virginia","I-66","East","IDS-66-E-62.0","Shoulder","VDOT_NOVA","Radar",38.8777000,-77.2710000,,55,60
208,57873,2,"Lane 2 EB Normal","Northern Virginia","I-66","East","IDS-66-E-62.0","Normal","VDOT_NOVA","Radar",38.8777000,-77.2710000,,55,60
209,57873,3,"Lane 3 EB Normal","Northern Virginia","I-66","East","IDS-66-E-62.0","Normal","VDOT_NOVA","Radar",38.8777000,-77.2710000,,55,60
210,57869,4,"Lane 4 EB HOV","Northern Virginia","I-66","East","IDS-66-E-62.0","HOV","VDOT_NOVA","Radar",38.8777000,-77.2710000,,55,60
213,57879,1,"Lane 1 EB Normal","Northern Virginia","I-66","East","IDS-66-E-62.4","Normal","VDOT_NOVA","RTMS",38.8786000,-77.2631000,,55,60
214,57879,2,"Lane 2 EB Normal","Northern Virginia","I-66","East","IDS-66-E-62.4","Normal","VDOT_NOVA","RTMS",38.8786000,-77.2631000,,55,60
215,57879,3,"Lane 3 EB Normal","Northern Virginia","I-66","East","IDS-66-E-62.4","Normal","VDOT_NOVA","RTMS",38.8786000,-77.2631000,,55,60
216,57879,4,"Lane 4 EB Normal","Northern Virginia","I-66","East","IDS-66-E-62.4","Normal","VDOT_NOVA","RTMS",38.8786000,-77.2631000,,55,60
218,57881,1,"Lane 1 EB Shoulder","Northern Virginia","I-66","East","IDS-66-E-62.8","Shoulder","VDOT_NOVA","RTMS",38.8790000,-77.2554000,,55,60
219,923,2,"Lane 2 EB Normal","Northern Virginia","I-66","East","IDS-66-E-62.8","Normal","VDOT_NOVA","RTMS",38.8790000,-77.2554000,,55,60
220,923,3,"Lane 3 EB Normal","Northern Virginia","I-66","East","IDS-66-E-62.8","Normal","VDOT_NOVA","RTMS",38.8790000,-77.2554000,,55,60
221,57878,4,"Lane 4 EB HOV","Northern Virginia","I-66","East","IDS-66-E-62.8","HOV","VDOT_NOVA","RTMS",38.8790000,-77.2554000,,55,60
222,57880,1,"Lane 1 EB OnRamp","Northern Virginia","I-66","East","IDS-66-E-62.8","On Ramp","VDOT_NOVA","RTMS",38.8790000,-77.2554000,,55,60
223,57898,1,"Lane 1 EB Shoulder","Northern Virginia","I-66","East","IDS-66-E-63.4","Shoulder","VDOT_NOVA","RTMS",38.8796000,-77.2452000,,55,60
224,57901,2,"Lane 2 EB Normal","Northern Virginia","I-66","East","IDS-66-E-63.4","Normal","VDOT_NOVA","RTMS",38.8796000,-77.2452000,,55,60
225,57901,3,"Lane 3 EB Normal","Northern Virginia","I-66","East","IDS-66-E-63.4","Normal","VDOT_NOVA","RTMS",38.8796000,-77.2452000,,55,60
226,57913,4,"Lane 4 EB HOV","Northern Virginia","I-66","East","IDS-66-E-63.4","HOV","VDOT_NOVA","RTMS",38.8796000,-77.2452000,,55,60
227,1345,1,"Lane 1 EB Normal","Northern Virginia","I-66","East","I-66 NEAR I-495 @ MM 63.93","Normal","VDOT_NOVA","Single Loop",38.8808296,-77.2358114,,55,60
228,1148,2,"Lane 2 EB Normal","Northern Virginia","I-66","East","I-66 NEAR I-495 @ MM 63.93","Normal","VDOT_NOVA","Single Loop",38.8808009,-77.2357932,,55,60
229,1148,3,"Lane 3 EB Normal","Northern Virginia","I-66","East","I-66 NEAR I-495 @ MM 63.93","Normal","VDOT_NOVA","Single Loop",38.8807722,-77.2357760,,55,60
230,1390,4,"Lane 4 EB Normal","Northern Virginia","I-66","East","I-66 NEAR I-495 @ MM 63.93","Normal","VDOT_NOVA","Single Loop",38.8807423,-77.2357600,,55,60
244,925,1,"Lane 1 EB OffRamp","Northern Virginia","I-66","East","I-66 NEAR I-495 @ MM 65.04","Off Ramp","VDOT_NOVA","Single Loop",38.8856209,-77.2209992,,55,60
245,1261,1,"Lane 1 EB Normal","Northern Virginia","I-66","East","I-66 NEAR I-495 @ MM 65.04","Normal","VDOT_NOVA","Single Loop",38.8855038,-77.2209244,,55,60
246,1261,2,"Lane 2 EB Normal","Northern Virginia","I-66","East","I-66 NEAR I-495 @ MM 65.04","Normal","VDOT_NOVA","Single Loop",38.8854770,-77.2209080,,55,60
247,1261,3,"Lane 3 EB Normal","Northern Virginia","I-66","East","I-66 NEAR I-495 @ MM 65.04","Normal","VDOT_NOVA","Single Loop",38.8854517,-77.2208909,,55,60
248,802,1,"Lane 1 EB OnRamp","Northern Virginia","I-66","East","I-66 NEAR I-495 @ MM 65.04","On Ramp","VDOT_NOVA","Single Loop",38.8860094,-77.2190255,,55,60
257,803,1,"I-66 EB after Rt. 7 Lane 1(LoopLabel:56/55)","Northern Virginia","I-66","East","I-66 NEAR Leesburg Pike @ MM 67.17","Normal","VDOT_NOVA","Single Loop",38.9004658,-77.1905843,,55,60
258,803,2,"I-66 EB after Rt. 7 Lane 2(LoopLabel:58/57)","Northern Virginia","I-66","East","I-66 NEAR Leesburg Pike @ MM 67.17","Normal","VDOT_NOVA","Single Loop",38.9004357,-77.1905847,,55,60
265,804,1,"I-66 EB after N. Sycamore L1(LoopLabel:103/104)","Northern Virginia","I-66","East","I-66 NEAR Sycamore St @ MM 69.39","Normal","VDOT_NOVA","Single Loop",38.8847633,-77.1537461,,55,60
266,804,2,"I-66 EB after N. Sycamore L2(LoopLabel:105/106)","Northern Virginia","I-66","East","I-66 NEAR Sycamore St @ MM 69.39","Normal","VDOT_NOVA","Single Loop",38.8847356,-77.1537615,,55,60
269,806,1,"I-66 WB after Pat. Henry L1(LoopLabel:109)","Northern Virginia","I-66","West","I-66 NEAR Sycamore St @ MM 69.39","Normal","VDOT_NOVA","Single Loop",38.8820620,-77.1447634,,55,60
270,806,2,"I-66 WB after Pat. Henry L2(LoopLabel:110)","Northern Virginia","I-66","West","I-66 NEAR Sycamore St @ MM 69.39","Normal","VDOT_NOVA","Single Loop",38.8820901,-77.1447469,,55,60
272,1422,1,"I-66 WB before Glebe Rd.L1 RTMS","Northern Virginia","I-66","West","I-66 NEAR Glebe Rd @ MM 71.8","Normal","VDOT_NOVA","RTMS",38.8868243,-77.1173671,,55,60
274,808,1,"I-66 EB after Glebe Rd. L1(RTMS)","Northern Virginia","I-66","East","I-66 NEAR Glebe Rd @ MM 71.8","Normal","VDOT_NOVA","RTMS",38.8867487,-77.1172925,,55,60
275,808,2,"I-66 EB after Glebe Rd. L2(RTMS)","Northern Virginia","I-66","East","I-66 NEAR Glebe Rd @ MM 71.8","Normal","VDOT_NOVA","RTMS",38.8867245,-77.1172700,,55,60
280,1422,2,"I-66 WB before Glebe Rd.L2 RTMS","Northern Virginia","I-66","West","I-66 NEAR Glebe Rd @ MM 71.8","Normal","VDOT_NOVA","RTMS",38.8868485,-77.1173961,,55,60
285,811,1,"Lane 1 WB OnRamp","Northern Virginia","I-66","West","I-66 NEAR VA-110 @ MM 75","On Ramp","VDOT_NOVA","Single Loop",38.8929699,-77.0674260,,55,60
296,817,1,"I-66 EB at Lee Hwy(LoopLabel:161)","Northern Virginia","I-66","East","I-66 NEAR Lee Hwy @ MM 73.81","Normal","VDOT_NOVA","Single Loop",38.8968708,-77.0837867,,55,60
297,817,2,"I-66 EB at Lee Hwy(LoopLabel:162)","Northern Virginia","I-66","East","I-66 NEAR Lee Hwy @ MM 73.81","Normal","VDOT_NOVA","Single Loop",38.8968459,-77.0837998,,55,60
299,819,1,"I-66 WB at Lee Hwy(LoopLabel:164)","Northern Virginia","I-66","West","I-66 NEAR Lee Hwy @ MM 73.81","Normal","VDOT_NOVA","Single Loop",38.8968245,-77.0831867,,55,60
300,819,2,"I-66 WB at Lee Hwy(LoopLabel:165)","Northern Virginia","I-66","West","I-66 NEAR Lee Hwy @ MM 73.81","Normal","VDOT_NOVA","Single Loop",38.8968535,-77.0831780,,55,60
312,821,1,"I-66 WB at Lee Hwy L1(Looplabel: 149/150)","Northern Virginia","I-66","West","I-66 NEAR Lee Hwy @ MM 72.23","Normal","VDOT_NOVA","Single Loop",38.8948409,-77.1000403,,55,60
313,821,2,"I-66 WB at Lee Hwy L2(LoopLabel:151/152)","Northern Virginia","I-66","West","I-66 NEAR Lee Hwy @ MM 72.23","Normal","VDOT_NOVA","Single Loop",38.8948549,-77.1000776,,55,60
322,822,1,"I-66 EB after Pat. Henry L1(LoopLabel:114)","Northern Virginia","I-66","East","I-66 NEAR VA-237 @ MM 71.2","Normal","VDOT_NOVA","Single Loop",38.8794907,-77.1377515,,55,60
323,822,2,"I-66 EB after Pat. Henry L2(LoopLabel:115)","Northern Virginia","I-66","East","I-66 NEAR VA-237 @ MM 71.2","Normal","VDOT_NOVA","Single Loop",38.8794625,-77.1377652,,55,60
328,824,1,"I-66 WB at Fairfax Dr L1(LoopLabel:120)","Northern Virginia","I-66","West","I-66 NEAR VA-237 @ MM 71.2","Normal","VDOT_NOVA","Single Loop",38.8818116,-77.1224562,,55,60
329,824,2,"I-66 WB at Fairfax Dr L2(LoopLabel:121)","Northern Virginia","I-66","West","I-66 NEAR VA-237 @ MM 71.2","Normal","VDOT_NOVA","Single Loop",38.8818387,-77.1224770,,55,60
337,826,1,"Lane 1 WB Normal","Northern Virginia","I-66","West","I-66 NEAR VA-237 @ MM 68.8","Normal","VDOT_NOVA","Single Loop",38.8908601,-77.1650171,,55,60
338,826,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","I-66 NEAR VA-237 @ MM 68.8","Normal","VDOT_NOVA","Single Loop",38.8908814,-77.1649900,,55,60
343,1282,1,"Lane 1 EB Normal","Northern Virginia","I-66","East","I-66 NEAR VA-237 @ MM 68.8","Normal","VDOT_NOVA","Single Loop",38.8892960,-77.1638178,,55,60
344,827,1,"Lane 1 EB OffRamp","Northern Virginia","I-66","East","I-66 NEAR VA-237 @ MM 68.8","Off Ramp","VDOT_NOVA","Single Loop",38.8892261,-77.1639277,,55,60
345,1283,1,"Lane 1 WB Normal","Northern Virginia","I-66","West","I-66 NEAR VA-237 @ MM 68.8","Normal","VDOT_NOVA","Single Loop",38.8869830,-77.1592573,,55,60
347,828,1,"Lane 1 WB Normal","Northern Virginia","I-66","West","I-66 NEAR Dulles Toll Rd @ MM 68.37","Normal","VDOT_NOVA","Single Loop",38.9012504,-77.1872048,,55,60
348,828,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","I-66 NEAR Dulles Toll Rd @ MM 68.37","Normal","VDOT_NOVA","Single Loop",38.9012798,-77.1871961,,55,60
349,829,1,"Lane 1 WB OffRamp","Northern Virginia","I-66","West","I-66 NEAR Dulles Toll Rd @ MM 68.37","Off Ramp","VDOT_NOVA","Single Loop",38.9011815,-77.1862227,,55,60
350,829,2,"Lane 2 WB OffRamp","Northern Virginia","I-66","West","I-66 NEAR Dulles Toll Rd @ MM 68.37","Off Ramp","VDOT_NOVA","Single Loop",38.9012072,-77.1861965,,55,60
351,830,1,"Lane 1 EB Normal","Northern Virginia","I-66","East","I-66 NEAR Dulles Toll Rd @ MM 68.37","Normal","VDOT_NOVA","Single Loop",38.9000822,-77.1848478,,55,60
352,830,2,"Lane 2 EB Normal","Northern Virginia","I-66","East","I-66 NEAR Dulles Toll Rd @ MM 68.37","Normal","VDOT_NOVA","Single Loop",38.9000546,-77.1848603,,55,60
353,831,1,"Lane 1 EB OnRamp","Northern Virginia","I-66","East","I-66 NEAR Dulles Toll Rd @ MM 68.37","On Ramp","VDOT_NOVA","Single Loop",38.8999016,-77.1845260,,55,60
354,831,2,"Lane 2 EB OnRamp","Northern Virginia","I-66","East","I-66 NEAR Dulles Toll Rd @ MM 68.37","On Ramp","VDOT_NOVA","Single Loop",38.8998684,-77.1845322,,55,60
356,1286,2,"Lane 2 EB Normal","Northern Virginia","I-66","East","I-66 NEAR Dulles Toll Rd @ MM 68.37","Normal","VDOT_NOVA","Single Loop",38.8976261,-77.1773982,,55,60
365,836,1,"Lane 1 WB OnRamp","Northern Virginia","I-66","West","I-66 NEAR Leesburg Pike @ MM 66.96","On Ramp","VDOT_NOVA","Single Loop",38.8996945,-77.1961867,,55,60
366,1290,1,"Lane 1 WB Normal","Northern Virginia","I-66","West","I-66 NEAR Leesburg Pike @ MM 66.96","Normal","VDOT_NOVA","Single Loop",38.9002980,-77.1946870,,55,60
367,837,1,"Lane 1 WB OffRamp","Northern Virginia","I-66","West","I-66 NEAR Leesburg Pike @ MM 66.96","Off Ramp","VDOT_NOVA","Single Loop",38.9004659,-77.1947879,,55,60
377,838,1,"Lane 1 WB Normal","Northern Virginia","I-66","West","IDS-66-W-66.1","Normal","VDOT_NOVA","RTMS",38.8885000,-77.2164000,,55,60
378,838,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","IDS-66-W-66.1","Normal","VDOT_NOVA","RTMS",38.8885000,-77.2164000,,55,60
379,927,1,"Lane 1 WB Normal","Northern Virginia","I-66","West","IDS-66-W-64.8","Normal","VDOT_NOVA","RTMS",38.8837700,-77.2275100,,55,60
380,927,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","IDS-66-W-64.8","Normal","VDOT_NOVA","RTMS",38.8837700,-77.2275100,,55,60
381,927,3,"Lane 3 WB Normal","Northern Virginia","I-66","West","IDS-66-W-64.8","Normal","VDOT_NOVA","RTMS",38.8837700,-77.2275100,,55,60
382,927,4,"Lane 4 WB Normal","Northern Virginia","I-66","West","IDS-66-W-64.8","Normal","VDOT_NOVA","RTMS",38.8837700,-77.2275100,,55,60
383,57942,1,"Lane 1 WB OnRamp","Northern Virginia","I-66","West","IDS-66-W-64.8","On Ramp","VDOT_NOVA","RTMS",38.8837700,-77.2275100,,55,60
385,1348,1,"Lane 1 WB Normal","Northern Virginia","I-66","West","I-66 NEAR I-495 @ MM 64.37","Normal","VDOT_NOVA","Single Loop",38.8811867,-77.2353804,,55,60
392,57883,1,"Lane 1 WB Shoulder","Northern Virginia","I-66","West","IDS-66-W-63.7","Shoulder","VDOT_NOVA","RTMS",38.8797900,-77.2452100,,55,60
393,57884,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","IDS-66-W-63.7","Normal","VDOT_NOVA","RTMS",38.8797900,-77.2452100,,55,60
394,57884,3,"Lane 3 WB Normal","Northern Virginia","I-66","West","IDS-66-W-63.7","Normal","VDOT_NOVA","RTMS",38.8797900,-77.2452100,,55,60
395,57888,4,"Lane 4 WB HOV","Northern Virginia","I-66","West","IDS-66-W-63.7","HOV","VDOT_NOVA","RTMS",38.8797900,-77.2452100,,55,60
396,928,1,"Lane 1 WB Shoulder","Northern Virginia","I-66","West","IDS-66-W-63.4","Shoulder","VDOT_NOVA","RTMS",38.8792800,-77.2739000,,55,60
397,57912,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","IDS-66-W-63.4","Normal","VDOT_NOVA","RTMS",38.8792800,-77.2739000,,55,60
398,57912,3,"Lane 3 WB Normal","Northern Virginia","I-66","West","IDS-66-W-63.4","Normal","VDOT_NOVA","RTMS",38.8792800,-77.2739000,,55,60
399,57900,4,"Lane 4 WB HOV","Northern Virginia","I-66","West","IDS-66-W-63.4","HOV","VDOT_NOVA","RTMS",38.8792800,-77.2739000,,55,60
400,57897,1,"Lane 1 WB OffRamp","Northern Virginia","I-66","West","IDS-66-W-63.4","Off Ramp","VDOT_NOVA","RTMS",38.8792800,-77.2739000,,55,60
401,929,1,"Lane 1 WB Shoulder","Northern Virginia","I-66","West","IDS-66-W-62.7","Shoulder","VDOT_NOVA","RTMS",38.8788000,-77.2631000,,55,60
402,57907,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","IDS-66-W-62.7","Normal","VDOT_NOVA","RTMS",38.8788000,-77.2631000,,55,60
403,57907,3,"Lane 3 WB Normal","Northern Virginia","I-66","West","IDS-66-W-62.7","Normal","VDOT_NOVA","RTMS",38.8788000,-77.2631000,,55,60
404,57894,4,"Lane 4 WB HOV","Northern Virginia","I-66","West","IDS-66-W-62.7","HOV","VDOT_NOVA","RTMS",38.8788000,-77.2631000,,55,60
410,57891,1,"Lane 1 WB Shoulder","Northern Virginia","I-66","West","IDS-66-W-62.1","Shoulder","VDOT_NOVA","RTMS",38.8781000,-77.2712000,,55,60
411,57893,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","IDS-66-W-62.1","Normal","VDOT_NOVA","RTMS",38.8781000,-77.2712000,,55,60
412,57893,3,"Lane 3 WB Normal","Northern Virginia","I-66","West","IDS-66-W-62.1","Normal","VDOT_NOVA","RTMS",38.8781000,-77.2712000,,55,60
413,57906,4,"Lane 4 WB HOV","Northern Virginia","I-66","West","IDS-66-W-62.1","HOV","VDOT_NOVA","RTMS",38.8781000,-77.2712000,,55,60
414,57930,1,"Lane 1 WB Shoulder","Northern Virginia","I-66","West","IDS-66-W-61.9","Shoulder","VDOT_NOVA","RTMS",38.8764000,-77.2785000,,55,60
415,933,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","IDS-66-W-61.9","Normal","VDOT_NOVA","RTMS",38.8764000,-77.2785000,,55,60
416,933,3,"Lane 3 WB Normal","Northern Virginia","I-66","West","IDS-66-W-61.9","Normal","VDOT_NOVA","RTMS",38.8764000,-77.2785000,,55,60
417,57922,4,"Lane 4 WB HOV","Northern Virginia","I-66","West","IDS-66-W-61.9","HOV","VDOT_NOVA","RTMS",38.8764000,-77.2785000,,55,60
418,57919,1,"Lane 1 WB OnRamp","Northern Virginia","I-66","West","IDS-66-W-61.9","On Ramp","VDOT_NOVA","RTMS",38.8764000,-77.2785000,,55,60
423,57929,1,"Lane 1 WB Shoulder","Northern Virginia","I-66","West","IDS-66-W-61.3","Shoulder","VDOT_NOVA","170E",38.8737000,-77.2869000,,55,60
424,57926,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","IDS-66-W-61.3","Normal","VDOT_NOVA","170E",38.8737000,-77.2869000,,55,60
425,57926,3,"Lane 3 WB Normal","Northern Virginia","I-66","West","IDS-66-W-61.3","Normal","VDOT_NOVA","170E",38.8737000,-77.2869000,,55,60
426,57916,4,"Lane 4 WB HOV","Northern Virginia","I-66","West","IDS-66-W-61.3","HOV","VDOT_NOVA","170E",38.8737000,-77.2869000,,55,60
432,935,1,"Lane 1 WB Normal","Northern Virginia","I-66","West","IDS-66-W-59.9.0","Normal","VDOT_NOVA","RTMS",38.8680000,-77.3139000,,55,60
433,935,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","IDS-66-W-59.9.0","Normal","VDOT_NOVA","RTMS",38.8680000,-77.3139000,,55,60
434,935,3,"Lane 3 WB Normal","Northern Virginia","I-66","West","IDS-66-W-59.9.0","Normal","VDOT_NOVA","RTMS",38.8680000,-77.3139000,,55,60
435,935,4,"Lane 4 WB Normal","Northern Virginia","I-66","West","IDS-66-W-59.9.0","Normal","VDOT_NOVA","RTMS",38.8680000,-77.3139000,,55,60
442,57944,6,"Lane 6 EB HOV","Northern Virginia","I-66","East","IDS-66-W- 58.3","HOV","VDOT_NOVA","170E",38.8626000,-77.3435000,,55,60
443,936,8,"Lane 8 EB Shoulder","Northern Virginia","I-66","East","IDS-66-W- 58.3","Shoulder","VDOT_NOVA","170E",38.8626000,-77.3435000,,55,60
444,57937,3,"Lane 3 EB Normal","Northern Virginia","I-66","East","IDS-66-W- 58.3","Normal","VDOT_NOVA","170E",38.8626000,-77.3435000,,55,60
445,57937,4,"Lane 4 EB Normal","Northern Virginia","I-66","East","IDS-66-W- 58.3","Normal","VDOT_NOVA","170E",38.8626000,-77.3435000,,55,60
446,937,1,"Lane 1 WB Normal","Northern Virginia","I-66","West","IDS-66-W- 58.3","Normal","VDOT_NOVA","170E",38.8626000,-77.3435000,,55,60
447,937,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","IDS-66-W- 58.3","Normal","VDOT_NOVA","170E",38.8626000,-77.3435000,,55,60
448,57935,5,"Lane 5 WB HOV","Northern Virginia","I-66","West","IDS-66-W- 58.3","HOV","VDOT_NOVA","170E",38.8626000,-77.3435000,,55,60
449,57941,7,"Lane 7 WB Shoulder","Northern Virginia","I-66","West","IDS-66-W- 58.3","Shoulder","VDOT_NOVA","170E",38.8626000,-77.3435000,,55,60
451,57938,1,"Lane 1 WB OnRamp","Northern Virginia","I-66","West","IDS-66-W- 58.3","On Ramp","VDOT_NOVA","170E",38.8626000,-77.3435000,,55,60
452,938,1,"Lane 1 WB Shoulder","Northern Virginia","I-66","West","IDS-66-W- 57.8","Shoulder","VDOT_NOVA","170E",38.8613000,-77.3515000,,55,60
453,939,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","IDS-66-W- 57.8","Normal","VDOT_NOVA","170E",38.8613000,-77.3515000,,55,60
454,939,3,"Lane 3 WB Normal","Northern Virginia","I-66","West","IDS-66-W- 57.8","Normal","VDOT_NOVA","170E",38.8613000,-77.3515000,,55,60
455,57943,4,"Lane 4 WB HOV","Northern Virginia","I-66","West","IDS-66-W- 57.8","HOV","VDOT_NOVA","170E",38.8613000,-77.3515000,,55,60
457,57940,1,"Lane 1 WB OnRamp","Northern Virginia","I-66","West","IDS-66-W- 57.8","On Ramp","VDOT_NOVA","170E",38.8613000,-77.3515000,,55,60
458,841,1,"Lane 1 WB OffRamp","Northern Virginia","I-66","West","IDS-66-W- 57.5","Off Ramp","VDOT_NOVA","170E",38.8601000,-77.3579000,,55,60
459,57936,1,"Lane 1 WB Shoulder","Northern Virginia","I-66","West","IDS-66-W- 57.5","Shoulder","VDOT_NOVA","170E",38.8601000,-77.3579000,,55,60
460,57934,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","IDS-66-W- 57.5","Normal","VDOT_NOVA","170E",38.8601000,-77.3579000,,55,60
461,57934,3,"Lane 3 WB Normal","Northern Virginia","I-66","West","IDS-66-W- 57.5","Normal","VDOT_NOVA","170E",38.8601000,-77.3579000,,55,60
462,57939,4,"Lane 4 WB HOV","Northern Virginia","I-66","West","IDS-66-W- 57.5","HOV","VDOT_NOVA","170E",38.8601000,-77.3579000,,55,60
463,940,1,"Lane 1 WB OffRamp","Northern Virginia","I-66","West","I-66 NEAR Fairfax Co. Pkwy @ MM 55.87","Off Ramp","VDOT_NOVA","Single Loop",38.8559142,-77.3841541,,55,60
465,942,1,"Lane 1 WB OnRamp","Northern Virginia","I-66","West","I-66 NEAR Fairfax Co. Pkwy @ MM 55.87","On Ramp","VDOT_NOVA","Single Loop",38.8554005,-77.3870313,,55,60
466,1353,1,"Lane 1 WB Normal","Northern Virginia","I-66","West","I-66 NEAR Fairfax Co. Pkwy @ MM 55.76","Normal","VDOT_NOVA","Single Loop",38.8544247,-77.3894332,,55,60
467,1156,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","I-66 NEAR Fairfax Co. Pkwy @ MM 55.76","Normal","VDOT_NOVA","Single Loop",38.8544558,-77.3894418,,55,60
468,1156,3,"Lane 3 WB Normal","Northern Virginia","I-66","West","I-66 NEAR Fairfax Co. Pkwy @ MM 55.76","Normal","VDOT_NOVA","Single Loop",38.8544868,-77.3894524,,55,60
469,1156,4,"Lane 4 WB Normal","Northern Virginia","I-66","West","I-66 NEAR Fairfax Co. Pkwy @ MM 55.76","Normal","VDOT_NOVA","Single Loop",38.8545180,-77.3894622,,55,60
470,943,1,"Lane 1 WB OffRamp","Northern Virginia","I-66","West","I-66 NEAR Fairfax Co. Pkwy @ MM 55.76","Off Ramp","VDOT_NOVA","Single Loop",38.8547973,-77.3903647,,55,60
